target_idx,target_name,entropy_nats,normalized_entropy,effective_tokens,kl_div_from_uniform,top1_pct_mass,top5_pct_mass,top10_pct_mass
49,vertebrae_C1,5.698998928070068,0.9879822798047728,298.5683629054585,0.06932223964246857,2.1067399978637695,9.551179885864258,17.74873924255371
50,heart,5.641870975494385,0.9780785395972946,281.9898212685725,0.126450441755583,2.836907386779785,11.869905471801758,21.16153907775879
51,aorta,5.669992446899414,0.9829536967575039,290.0323437399962,0.09832873942612219,2.307515859603882,10.659156799316406,19.55183219909668
52,pulmonary_vein,5.6727399826049805,0.9834300113917918,290.8303136836606,0.09558073527855357,2.090081214904785,10.209409713745117,19.147974014282227
53,brachiocephalic_trunk,5.688271999359131,0.9861226522426522,295.38275778717616,0.08004918906195237,2.1979026794433594,9.973965644836426,18.37693977355957
54,subclavian_artery_right,5.696342468261719,0.9875217541491641,297.776280582579,0.07197894014663002,2.0903823375701904,9.682004928588867,17.898839950561523
55,subclavian_artery_left,5.7057719230651855,0.989156450763715,300.59742860233945,0.06254910834684198,2.0321731567382812,9.285110473632812,17.292579650878906
56,common_carotid_artery_right,5.691974639892578,0.986764544491046,296.4784812422571,0.07634622498034217,2.213418483734131,9.834450721740723,18.139080047607422
57,common_carotid_artery_left,5.699558734893799,0.9880793282915229,298.7355503043202,0.06876222434215125,2.0456600189208984,9.45461654663086,17.65973663330078
58,brachiocephalic_vein_left,5.684028625488281,0.9853870180999018,294.13199391703887,0.08429250700333508,2.1624557971954346,10.122018814086914,18.647592544555664
59,brachiocephalic_vein_right,5.695568084716797,0.9873875064979868,297.54577679151805,0.07275291485524793,2.1002871990203857,9.830230712890625,18.10408592224121
60,atrial_appendage_left,5.677331924438477,0.9842260735105338,292.16886047998736,0.09098862293247605,2.145901918411255,10.102072715759277,18.854055404663086
61,superior_vena_cava,5.673213958740234,0.9835121802127709,290.968192984923,0.09510743903288288,2.196312665939331,10.325989723205566,19.149852752685547
62,inferior_vena_cava,5.621386528015137,0.9745273420314544,276.2721769094677,0.1469348575330271,3.2299020290374756,13.418231964111328,23.01800537109375
63,portal_vein_and_splenic_vein,5.627985000610352,0.9756712576699957,278.1011789714163,0.14033551621387585,3.1004693508148193,12.899005889892578,22.349925994873047
64,iliac_artery_left,5.592590808868408,0.9695352968301338,268.43017086773244,0.17573068718675172,3.350290298461914,14.733153343200684,25.63711166381836
65,iliac_artery_right,5.607970237731934,0.9722014849418461,272.5903824244485,0.16035075792730819,3.142468214035034,14.110681533813477,24.80168342590332
66,iliac_vena_left,5.5976338386535645,0.9704095598589829,269.7872913379233,0.17068729093174362,3.244621753692627,14.410209655761719,25.19417381286621
67,iliac_vena_right,5.606357097625732,0.9719218298901634,272.1510104255699,0.16196426273599301,3.305905342102051,14.348377227783203,24.92156982421875
68,humerus_left,5.715359210968018,0.9908185094303223,303.49320181831735,0.05296162716412933,1.924118161201477,9.093430519104004,16.764135360717773
69,humerus_right,5.705080509185791,0.9890365867894495,300.389663202311,0.06324054202729426,1.9594385623931885,9.318435668945312,17.26590347290039
70,scapula_left,5.695513725280762,0.9873780827096653,297.52960281050525,0.07280774060702211,2.0250582695007324,9.648287773132324,18.027618408203125
71,scapula_right,5.689742088317871,0.9863775078513835,295.81731605939774,0.07857824946205555,2.133136034011841,9.808450698852539,18.19920539855957
72,clavicula_left,5.710103988647461,0.9899074605610952,301.90246107910747,0.05821760711495532,1.9534411430358887,9.220274925231934,17.090028762817383
73,clavicula_right,5.7098798751831055,0.9898686081004713,301.8348082538953,0.05844139552519534,1.970568299293518,9.115262031555176,16.991456985473633
74,femur_left,5.598188877105713,0.9705057816976347,269.93707522257927,0.17013220266670442,3.2215311527252197,14.468167304992676,25.3690185546875
75,femur_right,5.582980632781982,0.9678692702526543,265.86286554558774,0.18534060107895747,3.3209047317504883,14.862160682678223,26.131772994995117
76,hip_left,5.612619876861572,0.9730075495025786,273.8607804904689,0.15570041942591728,3.2375707626342773,14.163053512573242,24.79723358154297
77,hip_right,5.594104766845703,0.9697977576013702,268.83687065177355,0.17421644039910658,3.299032211303711,14.595810890197754,25.598127365112305
78,spinal_cord,5.635855674743652,0.9770357230211855,280.2986592085934,0.1324654235712161,2.7533373832702637,12.313974380493164,22.248666763305664
79,gluteus_maximus_left,5.611308574676514,0.9727802212755235,273.5019016013704,0.15701266118354862,3.1395926475524902,14.039015769958496,24.681753158569336
80,gluteus_maximus_right,5.603664398193359,0.971455021709007,271.4191753024763,0.1646568471967342,3.1437606811523438,14.311981201171875,25.174907684326172
81,gluteus_medius_left,5.599720478057861,0.970771301066835,270.35082787510686,0.16860075303555033,3.2403082847595215,14.406344413757324,25.261295318603516
82,gluteus_medius_right,5.62562370300293,0.9752619015316768,277.44527402104706,0.14269746284103715,3.0394110679626465,13.729598999023438,24.065170288085938
83,gluteus_minimus_left,5.593537330627441,0.9696993864776627,268.6843661469433,0.17478356999911185,3.3095951080322266,14.52831745147705,25.43960189819336
84,gluteus_minimus_right,5.604940414428711,0.971676232740134,271.76573163547926,0.16338099596732145,3.1547789573669434,14.2667818069458,24.98686981201172
85,autochthon_left,5.640176773071289,0.9777848315279394,281.5124779024122,0.1281443216735089,2.709261417388916,12.323570251464844,21.906118392944336
86,autochthon_right,5.637099742889404,0.9772513955100534,280.64758684168544,0.13122153702777348,2.7749881744384766,12.5563383102417,22.211545944213867
87,iliopsoas_left,5.640822887420654,0.9778968423452702,281.69442592719537,0.1274986235543398,2.899118423461914,12.98873233795166,22.912473678588867
88,iliopsoas_right,5.630561828613281,0.9761179783023615,278.8187219724438,0.1377592976415871,2.961578607559204,13.33642292022705,23.57915687561035
89,brain,5.7293620109558105,0.9932460442360316,307.77285002128104,0.0389587419563243,2.0448174476623535,8.593175888061523,15.841123580932617
90,skull,5.740070819854736,0.9951025305353784,311.0864412978749,0.02825004792982972,1.8542696237564087,8.102778434753418,14.886554718017578
91,rib_left_1,5.700867652893066,0.9883062431945289,299.12682666160464,0.06745324579411381,2.056913137435913,9.49141788482666,17.604482650756836
92,rib_left_2,5.7066802978515625,0.9893139272264568,300.87060778308717,0.06164144343152087,2.037806749343872,9.324674606323242,17.25934410095215
93,rib_left_3,5.682934761047363,0.985197385026133,293.8104292940737,0.08538615955253968,2.1909589767456055,10.327164649963379,18.912059783935547
94,rib_left_4,5.703845977783203,0.9888225675967783,300.0190515430105,0.06447474980625814,2.026050090789795,9.212994575500488,17.320457458496094
95,rib_left_5,5.696109771728516,0.9874814137219631,297.70699713573885,0.07221145695808678,2.1721832752227783,9.599079132080078,17.872556686401367
96,rib_left_6,5.687368869781494,0.9859660850928186,295.1161093090825,0.08095223469169954,2.3173046112060547,9.875579833984375,18.403369903564453
97,rib_left_7,5.676918029785156,0.9841543204555943,292.0479583728618,0.0914031303869545,2.4293575286865234,10.394523620605469,19.085302352905273
98,rib_left_8,5.680405616760254,0.984758930874751,293.0682792232386,0.08791573528042891,2.338291883468628,10.303577423095703,18.825239181518555
99,rib_left_9,5.661874771118164,0.981546411034818,287.6874854834916,0.1064464049221896,2.5789401531219482,11.236845970153809,20.025720596313477
100,rib_left_10,5.6458587646484375,0.9787698654019716,283.1165823690391,0.12246262256344645,2.947821855545044,12.1522216796875,21.213361740112305
101,rib_left_11,5.622256755828857,0.9746782053094092,276.51270128229197,0.14606424154800332,3.211665153503418,13.154533386230469,22.820877075195312
102,rib_left_12,5.622227191925049,0.9746730800911991,276.50452660822765,0.14609388817261473,3.1865603923797607,13.11497688293457,22.78794288635254
103,rib_right_1,5.698770999908447,0.9879427660256702,298.5003185222934,0.06954962203409297,2.133291482925415,9.68574333190918,17.785737991333008
104,rib_right_2,5.703698635101318,0.9887970241705384,299.97484918786637,0.06462261130643289,2.100461006164551,9.475018501281738,17.413509368896484
105,rib_right_3,5.710208892822266,0.9899256468192597,301.9341335689176,0.05811250006623625,1.984927773475647,9.21883773803711,17.08161163330078
106,rib_right_4,5.711090087890625,0.9900784113878407,302.20031369947293,0.05723119539689059,1.8611814975738525,9.08937931060791,16.858091354370117
107,rib_right_5,5.692612648010254,0.9868751500066095,296.66769727426964,0.07570801958674844,2.1021087169647217,9.72038459777832,17.97785758972168
108,rib_right_6,5.690888404846191,0.9865762340542344,296.1566107705737,0.07743313564483896,2.212190866470337,9.874117851257324,18.172534942626953
109,rib_right_7,5.68015193939209,0.9847149531959171,292.99394386247087,0.08816927475899275,2.2848474979400635,10.364259719848633,18.992660522460938
110,rib_right_8,5.663483619689941,0.9818253221032122,288.15070360762275,0.10483765420043879,2.4704325199127197,10.927952766418457,19.940271377563477
111,rib_right_9,5.6643385887146,0.981973540107252,288.39716887871367,0.10398278480303019,2.5814290046691895,11.136748313903809,19.767120361328125
112,rib_right_10,5.654191017150879,0.9802143502890848,285.48543646110977,0.11413019141849737,2.7759664058685303,11.698432922363281,20.562999725341797
113,rib_right_11,5.613343715667725,0.9731330346839131,274.05908331185157,0.1549771249395422,3.3568203449249268,13.563898086547852,23.272069931030273
114,rib_right_12,5.617536544799805,0.9738599063568205,275.21057854472923,0.1507846628974247,3.2287724018096924,13.257110595703125,23.001453399658203
115,sternum,5.687941074371338,0.9860652828646245,295.2850244237591,0.08038036348850575,2.190765380859375,9.926937103271484,18.386837005615234
116,costal_cartilages,5.701971054077148,0.9884975295644944,299.4570657159102,0.06635036222074644,2.0856704711914062,9.428123474121094,17.515451431274414
